"","...1","Variable","Beta","CI_Lower","CI_Upper","AIC","BIC","dose","model","effects"
"187","IMD_Average_score2","IMD_Average_score",-0.0718210965491353,-0.242738565932532,0.0990963728342617,1360.67115759765,1420.66144537218,"Third","Lasso","Fixed"
"188","prop_o652","prop_o65",11.5843777589068,-18.0993947331326,41.2681502509462,1360.67115759765,1420.66144537218,"Third","Lasso","Fixed"
"189","contain_outbreak_management_percapita2","contain_outbreak_management_percapita",-0.10587118472825,-0.198894866383493,-0.0128475030730079,1360.67115759765,1420.66144537218,"Third","Lasso","Fixed"
"190","1","(Intercept)",82.5934988255403,67.9570601202719,97.2299375308087,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"191","2","Pop_per_km2",1.83196015541184e-06,-0.0001521039309906,0.00015576785130142,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"192","3","Median_age",0.514139489909147,0.257028168222792,0.771250811595502,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"193","4","prop_all_other_white",-57.6740616250938,-63.9091858873077,-51.4389373628799,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"194","5","prop_black_afr_car",-28.1282343257174,-35.5918494610219,-20.6646191904128,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"195","6","prop_not_in_work",-6.82546627688493,-19.3993632459413,5.74843069217139,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"196","7","prop_asian",-8.9150337819529,-12.2678758109966,-5.56219175290918,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"197","8","prop_u25",-10.3787006887282,-33.4346329363701,12.6772315589137,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"198","9","Crime_score",-0.568142143757324,-1.23439981012288,0.098115522608235,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"199","10","Income_score",-21.9043343095726,-45.7219156127383,1.913246993593,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"200","11","Living_Environment_score",-0.0527231307110811,-0.0841728719832881,-0.0212733894388741,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"201","12","unringfenced_percapita",-0.0516627180608921,-0.0911153960807277,-0.0122100400410564,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"202","13","IMD_Average_score",0.0006506836445258,-0.130448540712417,0.131749908001469,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"203","14","prop_o65",-22.4911841108239,-45.4957461544246,0.513377932776724,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"204","15","contain_outbreak_management_percapita",-0.0710108469019384,-0.148705714608002,0.00668402080412568,1210.43591143458,1274.17559219502,"First","Lasso","Random"
"205","16","(Intercept)",79.9995783363671,65.1121525130114,94.8870041597229,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"206","17","Pop_per_km2",-3.48933669870329e-05,-0.00019149611950044,0.00012170938552637,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"207","18","Median_age",0.555796933207515,0.293938993766135,0.817654872648896,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"208","19","prop_all_other_white",-58.5030677233269,-64.8417079152213,-52.1644275314324,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"209","20","prop_black_afr_car",-26.7159551662173,-34.3099872465808,-19.1219230858539,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"210","21","prop_not_in_work",-8.03220736884011,-20.7922998434072,4.72788510572699,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"211","22","prop_asian",-10.307337705726,-13.7303941353834,-6.88428127606856,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"212","23","prop_u25",-13.1184908777761,-36.4729909993016,10.2360092437493,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"213","24","Crime_score",-0.547612725734618,-1.22486648334215,0.129641031872912,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"214","25","Income_score",-24.6093491040888,-48.8984626480133,-0.320235560164377,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"215","26","Living_Environment_score",-0.0587364691577922,-0.0905340764726625,-0.026938861842922,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"216","27","unringfenced_percapita",-0.0639526603601831,-0.10426995746045,-0.023635363259916,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"217","28","IMD_Average_score",-0.0208569740480672,-0.154471744641501,0.112757796545367,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"218","29","prop_o65",-22.9499184983843,-46.3529175425404,0.453080545771844,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"219","30","contain_outbreak_management_percapita",-0.0664554527677316,-0.144326100025274,0.0114151944898108,1222.54236154598,1286.28204230642,"Second","Lasso","Random"
"220","31","(Intercept)",68.6464341212909,49.5739986308467,87.7188696117351,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"221","32","Pop_per_km2",0.00028315725816855,8.23699008916704e-05,0.00048394461544544,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"222","33","Median_age",0.38330447792337,0.0491888601204393,0.717420095726302,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"223","34","prop_all_other_white",-54.2049625739212,-62.3595295214043,-46.050395626438,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"224","35","prop_black_afr_car",-32.7801915801785,-42.5312280660845,-23.0291550942725,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"225","36","prop_not_in_work",-3.07074559177771,-19.5605378067892,13.4190466232338,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"226","37","prop_asian",-23.6429348875517,-27.9858131097485,-19.3000566653549,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"227","38","prop_u25",-19.3444405397713,-49.6471589591238,10.9582778795813,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"228","39","Crime_score",-1.2525185535653,-2.12141108921527,-0.383626017915338,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"229","40","Income_score",-44.2205672681563,-75.132381771952,-13.3087527643605,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"230","41","Living_Environment_score",-0.0546818221239934,-0.0961873601050453,-0.0131762841429416,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"231","42","unringfenced_percapita",-0.0736510729749927,-0.124660000635945,-0.0226421453140409,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"232","43","IMD_Average_score",-0.0580185048331344,-0.228532549659253,0.112495539992984,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"233","44","prop_o65",12.7360233138624,-17.2674166837498,42.7394633114747,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"234","45","contain_outbreak_management_percapita",-0.0642250161100816,-0.168559570619713,0.0401095383995501,1366.19641893003,1429.93609969047,"Third","Lasso","Random"
"235","(Intercept)","(Intercept)",71.8349806491782,62.8922268648357,80.7777344335208,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"236","Median_age","Median_age",0.642417277300111,0.48328087130965,0.801553683290573,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"237","prop_all_other_white","prop_all_other_white",-55.9869427606392,-62.2958876582603,-49.6779978630182,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"238","prop_asian","prop_asian",-8.42975665300266,-11.7360674016905,-5.12344590431478,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"239","prop_black_afr_car","prop_black_afr_car",-29.9492709962727,-37.6518864151158,-22.2466555774296,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"240","prop_o65","prop_o65",-26.0159990473476,-48.3132339075355,-3.71876418715972,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"241","no_jobs","no_jobs",0.0351481141219394,0.0127340674177455,0.0575621608261334,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"242","contain_outbreak_management_percapita","contain_outbreak_management_percapita",-0.144971152091473,-0.23917210594491,-0.0507701982380366,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"243","omicron_support_fund_percapita","omicron_support_fund_percapita",1.60235939554619,-1.44022584104065,4.64494463213302,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"244","Income_score","Income_score",-16.9488522208223,-31.9214998300328,-1.97620461161179,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"245","Living_Environment_score","Living_Environment_score",-0.0507231252794371,-0.0764966816605008,-0.0249495688983734,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"246","Population","Population",-9.39061285046604e-06,-1.61988998184428e-05,-2.58232588248932e-06,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"247","prop_travelling_to_work","prop_travelling_to_work",4.00476981286504,-6.84748092361959,14.8570205493497,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"248","residential_percent_change_from_baseline","residential_percent_change_from_baseline",0.154480459867349,-0.0610284412040118,0.369989360938709,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"249","unringfenced_percapita","unringfenced_percapita",-0.329597468477908,-0.577713533911799,-0.0814814030440174,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"250","ASC_infection_control_fund_percapita","ASC_infection_control_fund_percapita",-0.0372315774086512,-0.1069040586571,0.0324409038397978,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"251","ASC_rapid_testing","ASC_rapid_testing",108.980391214272,-10.8597064358671,228.82048886441,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"252","DWP_winter_grant_percapita","DWP_winter_grant_percapita",1.01868285990567,0.0810478431998807,1.95631787661146,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"253","Crime_score","Crime_score",-0.511307038473201,-1.19471509416178,0.17210101721538,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"254","Pop_per_km2","Pop_per_km2",0.0001089411101142,-6.52260557739696e-05,0.00028310827600237,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"255","home_to_school_transport","home_to_school_transport",-1.06984154597574,-3.56168452257365,1.42200143062218,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"256","fire_contingency","fire_contingency",32.0038622435088,-6.0464778729044,70.0542023599219,1179.39232122983,1265.62835990572,"First","Stepwise","Fixed"
"257","(Intercept)1","(Intercept)",64.7440494735054,55.7275469177776,73.7605520292332,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"258","Median_age1","Median_age",0.705796664724173,0.545347898502459,0.866245430945887,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"259","prop_all_other_white1","prop_all_other_white",-55.6236676748847,-61.9846409461093,-49.26269440366,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"260","prop_asian1","prop_asian",-9.92736288672159,-13.2609399966908,-6.59378577675242,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"261","prop_black_afr_car1","prop_black_afr_car",-29.0010743312804,-36.7672113942716,-21.2349372682893,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"262","prop_o651","prop_o65",-24.3413967054422,-46.822511577971,-1.86028183291339,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"263","no_jobs1","no_jobs",0.0356573956513393,0.0130585056152067,0.0582562856874719,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"264","contain_outbreak_management_percapita1","contain_outbreak_management_percapita",-0.151333645958656,-0.246311452756672,-0.0563558391606412,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"265","omicron_support_fund_percapita1","omicron_support_fund_percapita",1.3506005228973,-1.7170761931649,4.4182772389595,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"266","Income_score1","Income_score",-17.9588777750215,-33.0550012611478,-2.8627542888953,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"267","Living_Environment_score1","Living_Environment_score",-0.0580048307022946,-0.083990935495533,-0.0320187259090562,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"268","Population1","Population",-9.29653686752115e-06,-1.61609701648316e-05,-2.43210357021069e-06,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"269","prop_travelling_to_work1","prop_travelling_to_work",6.82199551643358,-4.11975116032633,17.7637421931935,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"270","residential_percent_change_from_baseline1","residential_percent_change_from_baseline",0.250881405376414,0.0335952534648905,0.468167557287937,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"271","unringfenced_percapita1","unringfenced_percapita",-0.414561951757451,-0.664724171589412,-0.164399731925491,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"272","ASC_infection_control_fund_percapita1","ASC_infection_control_fund_percapita",-0.0483456516392478,-0.118592705330967,0.0219014020524713,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"273","ASC_rapid_testing1","ASC_rapid_testing",138.31465367385,17.4862631356906,259.143044212009,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"274","DWP_winter_grant_percapita1","DWP_winter_grant_percapita",1.32918782890347,0.383820358396831,2.27455529941011,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"275","Crime_score1","Crime_score",-0.596153749324393,-1.28519770930792,0.0928902106591315,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"276","Pop_per_km21","Pop_per_km2",8.61708930441453e-05,-8.94325881904659e-05,0.00026177437427875,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"277","home_to_school_transport1","home_to_school_transport",-0.95521759971569,-3.46761021487468,1.5571750154433,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"278","fire_contingency1","fire_contingency",34.7697310641424,-3.5944011908051,73.13386331909,1184.55005024563,1270.78608892151,"Second","Stepwise","Fixed"
"279","(Intercept)2","(Intercept)",55.4051111833596,44.1027288371068,66.7074935296123,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"280","Median_age2","Median_age",0.610790232874044,0.409664209605706,0.811916256142382,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"281","prop_all_other_white2","prop_all_other_white",-51.5528768379664,-59.5264953847724,-43.5792582911604,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"282","prop_asian2","prop_asian",-23.092762337394,-27.2714738549384,-18.9140508198497,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"283","prop_black_afr_car2","prop_black_afr_car",-37.5304351703468,-47.2654571366602,-27.7954132040335,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"284","prop_o652","prop_o65",10.2218423819231,-17.9587247824413,38.4024095462875,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"285","no_jobs2","no_jobs",0.0624814856539764,0.0341532847567188,0.0908096865512339,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"286","contain_outbreak_management_percapita2","contain_outbreak_management_percapita",-0.243304584269933,-0.362361333847158,-0.124247834692708,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"287","omicron_support_fund_percapita2","omicron_support_fund_percapita",1.28906116629255,-2.55633841578891,5.134460748374,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"288","Income_score2","Income_score",-35.3751785396228,-54.2984981451894,-16.4518589340562,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"289","Living_Environment_score2","Living_Environment_score",-0.0691580198246944,-0.101732168198489,-0.0365838714509002,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"290","Population2","Population",-1.60260097353013e-05,-2.46307263909036e-05,-7.421293079699e-06,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"291","prop_travelling_to_work2","prop_travelling_to_work",-4.1490281215936,-17.8647459082004,9.56668966501316,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"292","residential_percent_change_from_baseline2","residential_percent_change_from_baseline",0.514994026328474,0.24262110209635,0.787366950560598,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"293","unringfenced_percapita2","unringfenced_percapita",-0.372429654249913,-0.686013445709275,-0.0588458627905503,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"294","ASC_infection_control_fund_percapita2","ASC_infection_control_fund_percapita",-0.045806574920799,-0.133862786807213,0.0422496369656146,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"295","ASC_rapid_testing2","ASC_rapid_testing",106.120121506703,-45.3408978524152,257.581140865821,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"296","DWP_winter_grant_percapita2","DWP_winter_grant_percapita",1.40379126210363,0.218752546333709,2.58882997787355,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"297","Crime_score2","Crime_score",-1.45768101037445,-2.3214126226017,-0.593949398147199,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"298","Pop_per_km22","Pop_per_km2",0.00039637435620353,0.00017625156757461,0.00061649714483245,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"299","home_to_school_transport2","home_to_school_transport",-2.44872455359744,-5.59806342029471,0.700614313099832,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"300","fire_contingency2","fire_contingency",43.8004743726297,-4.28980103600691,91.8907497812663,1326.45105565567,1412.68709433156,"Third","Stepwise","Fixed"
"301","1","(Intercept)",62.0025399463115,54.3751197983584,69.6299600942645,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"302","2","Median_age",0.473857637672827,0.406926487658284,0.540788787687369,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"303","3","prop_travelling_to_work",19.0473046513938,11.3915156934472,26.7030936093404,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"304","4","prop_all_other_white",-53.0492216984059,-59.5795005123447,-46.5189428844672,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"305","5","prop_asian",-9.01365044780597,-11.9368640613518,-6.09043683426017,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"306","6","prop_black_afr_car",-26.868620839732,-34.2000777367006,-19.5371639427634,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"307","7","unringfenced_percapita",-0.351510664423229,-0.585621897012368,-0.117399431834089,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"308","8","fire_contingency",49.6745359220148,11.7832797685866,87.5657920754431,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"309","9","Education_Skills_and_Training_score",-0.0238076729997209,-0.0806854246702314,0.0330700786707895,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"310","10","Living_Environment_score",-0.0453797553458478,-0.0734956108055088,-0.0172638998861868,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"311","11","no_jobs",0.00132703253702665,-0.00391158817702296,0.00656565325107626,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"312","12","residential_percent_change_from_baseline",0.135975658574073,-0.102805018216899,0.374756335365045,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"313","13","ASC_infection_control_fund_percapita",-0.0888295974338682,-0.158871417296776,-0.0187877775709606,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"314","14","ASC_rapid_testing",86.7959382748943,-31.4792772091779,205.071153758967,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"315","15","DWP_winter_grant_percapita",0.981764839559434,0.200850776256905,1.76267890286196,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"316","16","Crime_score",-0.701303972165008,-1.37097023912997,-0.0316377052000429,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"317","17","Income_score",-5.60580509182054,-21.2881802209396,10.0765700372985,1196.73800518763,1267.97647191989,"First","Stepwise","Random"
"318","18","(Intercept)",54.8490543858791,47.158957038609,62.5391517331493,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"319","19","Median_age",0.553890818239255,0.486422368002513,0.621359268475996,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"320","20","prop_travelling_to_work",20.702644834581,12.9815658890075,28.4237237801544,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"321","21","prop_all_other_white",-52.963535003841,-59.5409473280063,-46.3861226796757,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"322","22","prop_asian",-10.3932928545399,-13.341102791414,-7.44548291766578,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"323","23","prop_black_afr_car",-25.7067003457719,-33.0866185236394,-18.3267821679044,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"324","24","unringfenced_percapita",-0.459046718601774,-0.695060060230186,-0.223033376973362,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"325","25","fire_contingency",52.2737341147584,14.0681164583586,90.4793517711582,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"326","26","Education_Skills_and_Training_score",-0.00916900576110091,-0.0664215687163257,0.0480835571941238,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"327","27","Living_Environment_score",-0.0513443300755792,-0.0796330447824609,-0.0230556153686975,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"328","28","no_jobs",0.0027621322087803,-0.00252005334644255,0.00804431776400315,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"329","29","residential_percent_change_from_baseline",0.254332719119771,0.0135745352520386,0.495090902987503,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"330","30","ASC_infection_control_fund_percapita",-0.0965552513660899,-0.167136308674315,-0.0259741940578645,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"331","31","ASC_rapid_testing",128.718465393061,9.48631531625055,247.950615469872,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"332","32","DWP_winter_grant_percapita",1.32988768574098,0.542857403608566,2.11691796787339,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"333","33","Crime_score",-0.764902060754559,-1.44006655720196,-0.0897375643071568,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"334","34","Income_score",-9.44865686043778,-25.2410288840118,6.34371516313628,1201.67402281557,1272.91248954783,"Second","Stepwise","Random"
"335","35","(Intercept)",43.7588854779923,33.8545555088731,53.6632154471114,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"336","36","Median_age",0.675840788775146,0.588800843638072,0.762880733912219,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"337","37","prop_travelling_to_work",5.59276608378655,-4.3259343499575,15.5114665175306,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"338","38","prop_all_other_white",-48.6631057217836,-57.19744586782,-40.1287655757473,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"339","39","prop_asian",-25.3089997359885,-29.1003558722608,-21.5176435997162,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"340","40","prop_black_afr_car",-36.0015593638748,-45.6264407448971,-26.3766779828525,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"341","41","unringfenced_percapita",-0.29263922122202,-0.596625219220824,0.0113467767767828,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"342","42","fire_contingency",67.3181676620908,18.1566686238515,116.47966670033,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"343","43","Education_Skills_and_Training_score",-0.0401320749148756,-0.114723060635299,0.0344589108055481,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"344","44","Living_Environment_score",-0.0431722382494129,-0.080162874654861,-0.0061816018439648,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"345","45","no_jobs",0.00444832164055276,-0.00234749186952427,0.0112441351506298,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"346","46","residential_percent_change_from_baseline",0.43022152257757,0.120346711552744,0.740096333602396,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"347","47","ASC_infection_control_fund_percapita",-0.0871001626891076,-0.178276450011509,0.00407612463329411,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"348","48","ASC_rapid_testing",26.9833291552231,-126.626838467037,180.593496777483,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"349","49","DWP_winter_grant_percapita",0.745109096463364,-0.270811467348918,1.76102966027565,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"350","50","Crime_score",-1.49258066422159,-2.3617005745244,-0.623460753918786,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
"351","51","Income_score",-27.016200894038,-47.5273180988839,-6.50508368919218,1351.65011329356,1422.88858002582,"Third","Stepwise","Random"
